id,platform,title,brand,model,material,color,condition,price_brl,original_price_brl,sales,rating,reviews,seller,seller_type,state,city,shipping_free,installments_count,interest_free,available_quantity,listed_date
MLB-0326,Mercado Livre,Capa de Celular iPhone 15 Transparente Antichoque Silicone com Anel - Apple,Apple,iPhone 15,Silicone com Anel,Amarelo,Novo,64.9,91.7,1063,5.0,89,CelShop Brasil,Vendedor,MG,Uberlândia,False,,,162,2026-06-07
MLB-0462,Mercado Livre,Case Redmi Note 13 Antichoque Elegante Couro Sintético Vermelho - Xiaomi,Xiaomi,Redmi Note 13,Couro Sintético,Vermelho,Novo,54.7,74.6,1062,4.2,31,Max Acessórios,MercadoLíder,MG,Belo Horizonte,False,6,True,200,2026-02-19
MLB-0555,Mercado Livre,Capinha Galaxy M15 Glitter À Prova d'Água Transparente - Samsung,Samsung,Galaxy M15,À Prova d'Água,Transparente,Novo,37.9,57.2,1052,4.9,115,iCases Store,MercadoLíder,SP,Campinas,False,3,True,21,2025-12-21
MLB-0117,Mercado Livre,Capinha Moto Edge 50 Ultra Fino Silicone - Motorola,Motorola,Moto Edge 50,Silicone,Dourado,Novo,44.9,71.7,991,3.9,111,Acessórios Prime,Vendedor,SC,Chapecó,True,6,False,5,2025-12-28
MLB-0385,Mercado Livre,Case iPhone 16 Pro Max Glitter Couro com MagSafe Vermelho,Apple,iPhone 16 Pro Max,Couro com MagSafe,Vermelho,Novo,69.9,90.2,964,4.7,30,TecnoCases,Loja Oficial,RJ,Niterói,False,3,False,127,2025-10-25
MLB-0545,Mercado Livre,Capa de Celular Redmi Note 12 Anti-Risco Capa com Suporte Marrom,Xiaomi,Redmi Note 12,Capa com Suporte,Marrom,Novo,39.9,57.5,947,4.7,89,Prime Cases,MercadoLíder,BA,Feira de Santana,True,,,238,2026-04-25
MLB-0531,Mercado Livre,Capa de Celular Poco X6 Geométrica À Prova d'Água - Xiaomi,Xiaomi,Poco X6,À Prova d'Água,Verde,Novo,52.7,,930,4.8,24,CelShop Brasil,Vendedor,RJ,Campos dos Goytacazes,True,6,False,222,2026-07-16
MLB-0370,Mercado Livre,Capa Protetora realme Note 50 Fosca Couro Sintético Branco,realme,realme Note 50,Couro Sintético,Branco,Novo,44.6,69.8,923,4.2,65,Prime Cases,Vendedor,PR,Maringá,False,9,True,209,2025-12-15
MLB-0161,Mercado Livre,Capa Protetora realme Note 50 Colorida Policarbonato Camuflado - realme,realme,realme Note 50,Policarbonato,Camuflado,Novo,31.3,40.4,921,4.1,72,CaseHub,MercadoLíder,SP,São Paulo,False,,,256,2025-10-24
MLB-0506,Mercado Livre,Capa de Celular Moto Edge 50 Glitter Colorida Policarbonato Transparente - Motorola,Motorola,Moto Edge 50,Policarbonato,Transparente,Novo,17.9,30.2,900,4.8,55,TecnoCases,Vendedor,SC,Chapecó,True,12,True,28,2026-05-17
MLB-0542,Mercado Livre,Case Galaxy M35 Colorida Ultra Fino Pelúcia - Samsung,Samsung,Galaxy M35,Pelúcia,Rosa,Novo,24.9,39.8,880,5.0,41,Capinha Express,Vendedor,PR,Londrina,True,6,True,149,2026-05-09
MLB-0037,Mercado Livre,Case Galaxy S23 Colorida TPU com Cordão Prata - Samsung,Samsung,Galaxy S23,TPU com Cordão,Prata,Novo,23.1,,872,4.6,81,CaseHub,MercadoLíder,AM,Parintins,False,,,299,2026-03-08
MLB-0394,Mercado Livre,Capa Protetora realme Note 50 Silicone Glitter Silicone com Anel Branco - realme,realme,realme Note 50,Silicone com Anel,Branco,Novo,34.0,,862,4.5,21,Case Store Brasil,MercadoLíder,SP,São Paulo,False,12,True,93,2025-08-27
MLB-0314,Mercado Livre,Case Moto G84 Colorida TPU com Cordão - Motorola,Motorola,Moto G84,TPU com Cordão,Laranja,Novo,21.6,26.8,854,4.1,54,iCases Store,Vendedor,RS,Canoas,True,6,True,166,2025-08-19
MLB-0398,Mercado Livre,Case Galaxy S24 Lisa Antichoque Silicone com MagSafe - Samsung,Samsung,Galaxy S24,Silicone com MagSafe,Marrom,Novo,50.7,89.0,805,4.4,26,CaseHub,Vendedor,SP,Guarulhos,False,12,True,18,2026-04-05
MLB-0447,Mercado Livre,Capinha realme C53 Texturizada Lisa Silicone Rosa - realme,realme,realme C53,Silicone,Rosa,Novo,19.9,,766,4.9,84,Digital Case BR,Vendedor,SP,Guarulhos,True,12,True,229,2026-02-04
MLB-0400,Mercado Livre,Capa de Celular iPhone 13 Fosca Texturizada Pelúcia,Apple,iPhone 13,Pelúcia,Amarelo,Novo,51.8,,765,4.1,32,Digital Case BR,Vendedor,SP,Osasco,True,9,True,294,2026-06-29
MLB-0560,Mercado Livre,Capinha Galaxy A55 Com Desenho Texturizada Policarbonato Amarelo - Samsung,Samsung,Galaxy A55,Policarbonato,Amarelo,Novo,35.2,53.3,762,4.6,69,Case Mania,MercadoLíder,SP,Osasco,True,6,True,132,2025-10-28
MLB-0557,Mercado Livre,Case Redmi Note 14 Antichoque TPU - Xiaomi,Xiaomi,Redmi Note 14,TPU,Transparente,Novo,12.0,18.9,744,4.8,78,CaseHub,Vendedor,BA,Vitória da Conquista,False,,,37,2025-11-09
MLB-0330,Mercado Livre,Case Galaxy S23 Floral Acrílico Cristal Cinza - Samsung,Samsung,Galaxy S23,Acrílico Cristal,Cinza,Novo,34.7,48.9,731,5.0,79,Case Store Brasil,MercadoLíder,SP,São Bernardo do Campo,False,12,True,259,2025-11-01
MLB-0384,Mercado Livre,Capinha Moto G84 Glitter Anti-Risco Couro Sintético Dourado,Motorola,Moto G84,Couro Sintético,Dourado,Novo,34.9,,729,4.5,17,Top Cel Acessórios,Loja Oficial,RS,Porto Alegre,True,6,False,60,2025-07-15
MLB-0520,Mercado Livre,Capa de Celular iPhone 12 Colorida Texturizada À Prova d'Água Dourado,Apple,iPhone 12,À Prova d'Água,Dourado,Novo,22.9,36.0,709,4.2,57,Case Mania,Loja Oficial,SP,Osasco,True,,,37,2026-02-20
MLB-0613,Mercado Livre,Capa de Celular realme 11 Antichoque Silicone Marrom,realme,realme 11,Silicone,Marrom,Novo,59.9,,701,4.9,60,Brasil Case Center,Vendedor,RJ,Duque de Caxias,False,,,0,2026-08-06
MLB-0048,Mercado Livre,Capa Protetora Moto G84 Floral Pelúcia - Motorola,Motorola,Moto G84,Pelúcia,Camuflado,Novo,54.9,85.1,649,4.4,59,Acessórios Prime,Vendedor,BA,Salvador,True,12,True,226,2025-10-22
MLB-0059,Mercado Livre,Capinha Xiaomi 14 Floral Pelúcia - Xiaomi,Xiaomi,Xiaomi 14,Pelúcia,Azul,Novo,44.9,66.6,601,4.9,34,Brasil Case Center,MercadoLíder,MG,Belo Horizonte,False,6,True,132,2026-03-06
MLB-0425,Mercado Livre,Capa Protetora realme C53 Com Desenho Anti-Risco Capa com Suporte - realme,realme,realme C53,Capa com Suporte,Vermelho,Novo,44.0,56.9,587,4.8,40,Case Mania,MercadoLíder,RJ,Niterói,False,6,True,257,2026-04-19
MLB-0479,Mercado Livre,Case realme C53 Premium Couro Sintético - realme,realme,realme C53,Couro Sintético,Transparente,Novo,48.8,87.7,556,5.0,60,iCases Store,Vendedor,RS,Caxias do Sul,True,6,False,231,2026-02-19
MLB-0378,Mercado Livre,Capa Protetora Moto Edge 50 Geométrica Antichoque TPU Cinza - Motorola,Motorola,Moto Edge 50,TPU,Cinza,Novo,99.9,125.9,518,4.7,30,Capinha Express,Vendedor,BA,Salvador,False,12,True,171,2025-12-04
MLB-0178,Mercado Livre,Capinha realme Note 50 Geométrica Anti-Risco Capa com Suporte Rosa - realme,realme,realme Note 50,Capa com Suporte,Rosa,Novo,27.9,37.0,480,4.8,54,TecnoCases,MercadoLíder,RJ,Niterói,True,12,True,53,2025-10-04
MLB-0595,Mercado Livre,Capa Protetora iPhone 16 Pro Max Ultra Fino Cristal Acrílico Cristal Rosa,Apple,iPhone 16 Pro Max,Acrílico Cristal,Rosa,Novo,14.9,18.3,475,4.4,30,Importados BR,MercadoLíder,SP,São Bernardo do Campo,True,9,True,0,2026-07-13
MLB-0514,Mercado Livre,Capa Protetora Redmi Note 14 Antichoque Colorida Pelúcia Camuflado - Xiaomi,Xiaomi,Redmi Note 14,Pelúcia,Camuflado,Novo,27.9,47.5,474,4.0,50,Digital Case BR,MercadoLíder,SP,São Bernardo do Campo,True,12,True,29,2025-11-03
MLB-0234,Mercado Livre,Capa Protetora Xiaomi 14 Silicone À Prova d'Água,Xiaomi,Xiaomi 14,À Prova d'Água,Azul,Novo,72.6,,464,5.0,48,Brasil Case Center,Vendedor,SP,Guarulhos,False,6,False,243,2025-09-17
MLB-0500,Mercado Livre,Case iPhone 11 Camuflada Silicone com Anel Vermelho - Apple,Apple,iPhone 11,Silicone com Anel,Vermelho,Novo,27.8,47.6,461,4.4,11,Case Mania,Loja Oficial,SP,São Paulo,True,,,48,2025-11-09
MLB-0054,Mercado Livre,Case iPhone 13 Camuflada Silicone - Apple,Apple,iPhone 13,Silicone,Marrom,Novo,17.9,26.4,445,4.6,33,Max Acessórios,Vendedor,RS,Canoas,True,9,True,10,2025-09-14
MLB-0402,Mercado Livre,Capa Protetora Galaxy A56 Fosca Espelhada Capa com Suporte Transparente,Samsung,Galaxy A56,Capa com Suporte,Transparente,Novo,49.3,61.5,443,4.8,17,Digital Case BR,Vendedor,RJ,Duque de Caxias,False,,,227,2025-12-26
MLB-0533,Mercado Livre,Capinha Moto Edge 50 Fosca Silicone com MagSafe Preto - Motorola,Motorola,Moto Edge 50,Silicone com MagSafe,Preto,Novo,65.9,107.7,436,4.4,50,CelShop Brasil,Vendedor,SC,Chapecó,True,6,True,163,2025-11-08
MLB-0575,Mercado Livre,Case Moto G54 Anti-Risco TPU Verde - Motorola,Motorola,Moto G54,TPU,Verde,Novo,18.1,27.1,436,4.5,10,Top Cel Acessórios,MercadoLíder,PA,Belém,True,3,True,57,2026-05-25
MLB-0003,Mercado Livre,Case iPhone 11 Lisa Geométrica Couro Sintético - Apple,Apple,iPhone 11,Couro Sintético,Amarelo,Novo,37.9,,435,4.4,15,Importados BR,Vendedor,PR,Curitiba,True,9,True,84,2026-06-12
MLB-0566,Mercado Livre,Capinha Moto Edge 50 Transparente TPU Amarelo,Motorola,Moto Edge 50,TPU,Amarelo,Novo,64.9,,399,4.6,47,TecnoCases,Loja Oficial,PR,Curitiba,True,,,88,2025-08-14
MLB-0345,Mercado Livre,Capa de Celular realme 12 Com Desenho Lisa TPU Camuflado - realme,realme,realme 12,TPU,Camuflado,Novo,29.9,47.2,398,4.3,29,Max Acessórios,MercadoLíder,MG,Contagem,False,,,147,2026-07-16
MLB-0438,Mercado Livre,Capinha iPhone 15 À Prova d'Água À Prova d'Água Transparente,Apple,iPhone 15,À Prova d'Água,Transparente,Novo,86.3,149.3,398,4.9,34,CelShop Brasil,Loja Oficial,MG,Uberlândia,False,6,True,274,2026-03-07
MLB-0239,Mercado Livre,Capinha realme 11 Texturizada Glitter Pelúcia Cinza - realme,realme,realme 11,Pelúcia,Cinza,Novo,49.4,,396,4.9,13,CelShop Brasil,Vendedor,RJ,Niterói,True,,,0,2026-07-17
MLB-0607,Mercado Livre,Case iPhone 11 Camuflada TPU com Cordão - Apple,Apple,iPhone 11,TPU com Cordão,Rosa,Novo,19.8,31.4,395,4.4,9,CelShop Brasil,Vendedor,SP,Guarulhos,False,,,300,2025-08-07
MLB-0456,Mercado Livre,Capinha realme 12 Antichoque Lisa Couro com MagSafe - realme,realme,realme 12,Couro com MagSafe,Marrom,Novo,14.9,,394,4.4,29,Prime Cases,Vendedor,PE,Recife,True,12,False,41,2026-05-12
MLB-0390,Mercado Livre,Capa de Celular Redmi Note 14 Espelhada Fosca Policarbonato Laranja,Xiaomi,Redmi Note 14,Policarbonato,Laranja,Novo,38.5,63.2,393,4.6,28,Capinha Express,Vendedor,PE,Recife,True,3,False,73,2026-04-11
MLB-0030,Mercado Livre,Case Moto G84 Antichoque Silicone com MagSafe Verde - Motorola,Motorola,Moto G84,Silicone com MagSafe,Verde,Novo,55.1,,391,5.0,13,Prime Cases,Vendedor,SP,São Bernardo do Campo,False,9,False,71,2025-12-09
MLB-0254,Mercado Livre,Capa Protetora Galaxy M35 Anti-Risco Glitter Silicone - Samsung,Samsung,Galaxy M35,Silicone,Azul,Novo,24.2,,387,5.0,24,Mega Cases Shop,MercadoLíder,SP,Osasco,False,6,True,115,2025-10-02
MLB-0074,Mercado Livre,Capa Protetora Galaxy M15 Anti-Risco Capa com Suporte Roxo,Samsung,Galaxy M15,Capa com Suporte,Roxo,Novo,33.0,,386,4.3,41,Mega Cases Shop,Vendedor,SC,Blumenau,True,,,193,2026-05-03
MLB-0522,Mercado Livre,Capinha iPhone 15 Colorida Ultra Fino Acrílico Cristal Dourado,Apple,iPhone 15,Acrílico Cristal,Dourado,Novo,64.9,,384,4.3,33,Case Mania,MercadoLíder,RJ,Niterói,False,9,True,125,2026-07-20
MLB-0424,Mercado Livre,Capinha iPhone 14 Anti-Risco TPU Prata - Apple,Apple,iPhone 14,TPU,Prata,Novo,11.9,,383,4.4,8,Importados BR,Vendedor,MG,Uberlândia,False,,,257,2026-03-22
MLB-0591,Mercado Livre,Case Redmi Note 12 Camuflada Espelhada TPU com Cordão Camuflado - Xiaomi,Xiaomi,Redmi Note 12,TPU com Cordão,Camuflado,Novo,23.1,31.7,381,4.7,23,Acessórios Prime,MercadoLíder,SP,Campinas,True,3,True,246,2025-08-21
MLB-0138,Mercado Livre,Capa de Celular Moto G85 À Prova d'Água À Prova d'Água Branco - Motorola,Motorola,Moto G85,À Prova d'Água,Branco,Novo,59.0,79.6,379,4.7,14,Importados BR,MercadoLíder,RJ,Niterói,False,9,True,24,2025-11-28
MLB-0319,Mercado Livre,Case realme C53 Lisa Policarbonato - realme,realme,realme C53,Policarbonato,Azul,Novo,26.3,37.7,377,4.8,38,Mega Cases Shop,Vendedor,SP,São Bernardo do Campo,True,3,True,69,2025-11-09
MLB-0502,Mercado Livre,Case Redmi Note 14 MagSafe Fosca Silicone com MagSafe Vermelho,Xiaomi,Redmi Note 14,Silicone com MagSafe,Vermelho,Novo,79.9,134.9,364,4.9,22,Capinha Express,Vendedor,SP,São Paulo,False,12,False,154,2025-11-18
MLB-0510,Mercado Livre,Capa de Celular iPhone 14 Geométrica Capa com Suporte Transparente - Apple,Apple,iPhone 14,Capa com Suporte,Transparente,Novo,17.9,,364,4.5,14,TecnoCases,Vendedor,MG,Contagem,True,3,True,175,2026-08-10
MLB-0381,Mercado Livre,Capa Protetora realme 11 Antichoque Com Suporte Capa com Suporte - realme,realme,realme 11,Capa com Suporte,Cinza,Novo,32.6,46.8,362,5.0,32,CaseHub,Vendedor,PE,Olinda,False,3,False,0,2026-03-16
MLB-0041,Mercado Livre,Capa de Celular Moto G84 Espelhada Silicone com Anel Marrom - Motorola,Motorola,Moto G84,Silicone com Anel,Marrom,Novo,79.9,,361,4.4,27,Case Store Brasil,Vendedor,SC,Joinville,True,3,False,0,2026-04-22
MLB-0266,Mercado Livre,Capinha Moto G24 Fosca Geométrica Silicone,Motorola,Moto G24,Silicone,Branco,Novo,18.6,,358,5.0,35,Brasil Case Center,MercadoLíder,RJ,Campos dos Goytacazes,False,12,False,41,2025-08-16
MLB-0537,Mercado Livre,Case Moto G54 Glitter Acrílico Cristal - Motorola,Motorola,Moto G54,Acrílico Cristal,Roxo,Novo,59.9,,358,4.4,8,Case Mania,Vendedor,PE,Olinda,True,6,False,271,2025-10-21
MLB-0485,Mercado Livre,Capa Protetora iPhone 16 Pro Max Antichoque Anti-Risco À Prova d'Água Preto,Apple,iPhone 16 Pro Max,À Prova d'Água,Preto,Novo,26.9,46.9,357,4.4,9,Prime Cases,Loja Oficial,SP,Osasco,True,,,109,2026-07-28
MLB-0120,Mercado Livre,Case Poco X6 Ultra Fino Texturizada TPU,Xiaomi,Poco X6,TPU,Azul,Novo,79.9,98.1,356,4.0,34,TecnoCases,Vendedor,RJ,Rio de Janeiro,False,6,True,166,2026-02-06
MLB-0439,Mercado Livre,Capinha Xiaomi 14 Pelúcia Espelhada Pelúcia Roxo - Xiaomi,Xiaomi,Xiaomi 14,Pelúcia,Roxo,Novo,42.4,71.5,356,4.4,22,CelShop Brasil,Vendedor,MG,Belo Horizonte,False,3,True,209,2026-03-27
MLB-0350,Mercado Livre,Case realme 12 Fosca Fosca Silicone - realme,realme,realme 12,Silicone,Transparente,Novo,89.9,,354,4.7,34,iCases Store,Vendedor,SP,Campinas,True,9,False,96,2026-05-12
MLB-0088,Mercado Livre,Capinha Redmi Note 12 Colorida Policarbonato Verde - Xiaomi,Xiaomi,Redmi Note 12,Policarbonato,Verde,Novo,32.3,,351,4.8,14,Max Acessórios,Vendedor,PE,Olinda,True,9,False,35,2026-03-03
MLB-0232,Mercado Livre,Case realme 12 Fosca Camuflada Couro com MagSafe - realme,realme,realme 12,Couro com MagSafe,Branco,Novo,74.7,,348,5.0,32,Acessórios Prime,MercadoLíder,GO,Aparecida de Goiânia,True,3,False,60,2025-11-13
MLB-0020,Mercado Livre,Case Redmi Note 12 Silicone Silicone Vermelho - Xiaomi,Xiaomi,Redmi Note 12,Silicone,Vermelho,Novo,14.9,18.7,347,4.6,13,Mega Cases Shop,Vendedor,RS,Pelotas,True,12,True,250,2025-10-29
MLB-0614,Mercado Livre,Capinha iPhone 13 Transparente MagSafe Couro com MagSafe - Apple,Apple,iPhone 13,Couro com MagSafe,Roxo,Novo,69.9,,347,4.6,16,Max Acessórios,MercadoLíder,RS,Porto Alegre,True,,,74,2025-12-23
MLB-0186,Mercado Livre,Capa Protetora Galaxy A15 Colorida Pelúcia - Samsung,Samsung,Galaxy A15,Pelúcia,Cinza,Novo,21.9,28.9,345,4.3,29,Brasil Case Center,Vendedor,SP,Campinas,False,,,88,2025-11-17
MLB-0221,Mercado Livre,Capinha Galaxy A15 Antichoque Silicone com MagSafe Verde - Samsung,Samsung,Galaxy A15,Silicone com MagSafe,Verde,Novo,65.2,,345,4.6,32,Case Mania,Vendedor,BA,Salvador,False,12,True,19,2025-09-08
MLB-0344,Mercado Livre,Capinha Moto Edge 50 Texturizada Transparente Silicone com Anel Laranja - Motorola,Motorola,Moto Edge 50,Silicone com Anel,Laranja,Novo,29.9,,345,4.5,16,Case Store Brasil,Vendedor,MA,Imperatriz,True,9,True,288,2026-02-07
MLB-0571,Mercado Livre,Case realme 12 Geométrica Pelúcia Pelúcia - realme,realme,realme 12,Pelúcia,Camuflado,Novo,46.2,,345,4.4,34,Capinha Express,MercadoLíder,DF,Ceilândia,True,12,True,251,2026-01-01
MLB-0213,Mercado Livre,Capinha iPhone 12 Transparente MagSafe Silicone com MagSafe Cinza - Apple,Apple,iPhone 12,Silicone com MagSafe,Cinza,Novo,42.5,66.6,343,4.5,13,Max Acessórios,Vendedor,PR,Cascavel,True,6,True,121,2026-04-08
MLB-0217,Mercado Livre,Capa Protetora realme 12 Geométrica Policarbonato Prata - realme,realme,realme 12,Policarbonato,Prata,Novo,37.6,61.5,343,4.6,27,Brasil Case Center,Vendedor,PR,Londrina,False,12,True,240,2025-10-29
MLB-0405,Mercado Livre,Capa Protetora Poco X6 Com Cordão TPU com Cordão Branco - Xiaomi,Xiaomi,Poco X6,TPU com Cordão,Branco,Novo,49.9,,341,4.4,14,CelShop Brasil,Vendedor,SP,São Paulo,False,9,True,75,2025-10-11
MLB-0512,Mercado Livre,Capa Protetora Galaxy A35 Com Cordão TPU com Cordão - Samsung,Samsung,Galaxy A35,TPU com Cordão,Branco,Novo,9.9,,332,4.6,38,CaseHub,Vendedor,GO,Aparecida de Goiânia,True,3,False,133,2026-07-28
MLB-0463,Mercado Livre,Capa Protetora Galaxy S23 Transparente Policarbonato Roxo - Samsung,Samsung,Galaxy S23,Policarbonato,Roxo,Novo,27.8,44.9,330,4.9,19,Importados BR,Vendedor,SP,Guarulhos,True,6,False,107,2025-10-16
MLB-0274,Mercado Livre,Capinha realme C53 Policarbonato Capa com Suporte,realme,realme C53,Capa com Suporte,Laranja,Novo,29.9,,329,4.7,32,Top Cel Acessórios,Vendedor,MA,São Luís,False,9,True,27,2026-02-12
MLB-0413,Mercado Livre,Capa de Celular Galaxy S25 Camuflada Acrílico Cristal,Samsung,Galaxy S25,Acrílico Cristal,Camuflado,Novo,59.9,85.4,329,4.2,23,Digital Case BR,MercadoLíder,SC,Florianópolis,False,12,True,23,2026-08-11
MLB-0436,Mercado Livre,Capa Protetora iPhone 15 Colorida Capa com Suporte Transparente - Apple,Apple,iPhone 15,Capa com Suporte,Transparente,Novo,31.8,,329,4.8,14,Mega Cases Shop,Vendedor,RS,Canoas,True,12,True,284,2026-07-04
MLB-0195,Mercado Livre,Capa Protetora Poco X6 Pro Glitter TPU com Cordão Marrom,Xiaomi,Poco X6 Pro,TPU com Cordão,Marrom,Novo,26.8,40.5,310,4.9,27,Importados BR,Vendedor,SC,Chapecó,True,12,False,232,2025-11-17
MLB-0208,Mercado Livre,Capinha realme C53 Antichoque TPU TPU com Cordão Preto - realme,realme,realme C53,TPU com Cordão,Preto,Novo,25.4,40.0,309,4.7,29,Case Store Brasil,Vendedor,CE,Fortaleza,True,9,True,64,2026-05-26
MLB-0327,Mercado Livre,Capinha realme C53 Fosca Capa Dura Policarbonato - realme,realme,realme C53,Policarbonato,Vermelho,Novo,26.0,,309,4.8,13,Prime Cases,Vendedor,SP,Osasco,False,3,True,279,2026-07-14
MLB-0386,Mercado Livre,Capa de Celular realme 12 Camuflada Couro Sintético,realme,realme 12,Couro Sintético,Rosa,Novo,32.9,58.9,306,4.2,35,Prime Cases,Vendedor,SP,São Bernardo do Campo,True,3,False,44,2025-12-24
MLB-0097,Mercado Livre,Capa Protetora Moto G84 Transparente TPU com Cordão Azul - Motorola,Motorola,Moto G84,TPU com Cordão,Azul,Novo,37.9,,305,4.7,28,Capinha Express,MercadoLíder,SC,Chapecó,True,6,True,138,2026-04-18
MLB-0417,Mercado Livre,Case iPhone 12 Colorida Espelhada TPU com Cordão,Apple,iPhone 12,TPU com Cordão,Azul,Novo,37.9,47.5,302,4.3,18,iCases Store,Vendedor,ES,Vitória,False,,,8,2025-09-25
MLB-0153,Mercado Livre,Capa de Celular realme 11 Glitter Silicone Laranja,realme,realme 11,Silicone,Laranja,Novo,17.9,29.7,301,4.8,23,iCases Store,Vendedor,RJ,Rio de Janeiro,True,9,False,147,2025-07-25
MLB-0346,Mercado Livre,Capinha Galaxy M35 Glitter Ultra Fino Couro com MagSafe Prata,Samsung,Galaxy M35,Couro com MagSafe,Prata,Novo,106.2,,300,4.6,19,CaseHub,MercadoLíder,SP,Guarulhos,True,,,266,2026-06-23
MLB-0262,Mercado Livre,Capa Protetora iPhone 16 Transparente Anti-Risco Couro com MagSafe - Apple,Apple,iPhone 16,Couro com MagSafe,Transparente,Novo,94.3,114.8,299,4.2,6,Mega Cases Shop,Vendedor,SP,Guarulhos,True,,,212,2025-11-30
MLB-0507,Mercado Livre,Capinha iPhone 12 Lisa Policarbonato Capa com Suporte Laranja - Apple,Apple,iPhone 12,Capa com Suporte,Laranja,Novo,31.6,,299,4.7,7,Case Store Brasil,MercadoLíder,PR,Londrina,True,9,True,31,2026-06-14
MLB-0222,Mercado Livre,Capa Protetora realme C53 Transparente Texturizada Acrílico Cristal - realme,realme,realme C53,Acrílico Cristal,Vermelho,Novo,32.9,,298,4.4,6,Max Acessórios,MercadoLíder,AM,Manaus,False,6,True,110,2025-09-12
MLB-0611,Mercado Livre,Capa Protetora Galaxy S23 Ultra Fino Camuflada À Prova d'Água Vermelho - Samsung,Samsung,Galaxy S23,À Prova d'Água,Vermelho,Novo,70.3,,298,4.4,16,TecnoCases,Vendedor,RJ,Campos dos Goytacazes,False,6,False,10,2025-08-24
MLB-0333,Mercado Livre,Case Redmi Note 13 Espelhada Anti-Risco Silicone com Anel Verde - Xiaomi,Xiaomi,Redmi Note 13,Silicone com Anel,Verde,Novo,17.9,27.3,295,5.0,15,Top Cel Acessórios,Vendedor,AM,Parintins,True,9,False,270,2025-07-31
MLB-0329,Mercado Livre,Capa Protetora realme 11 Floral Capa com Suporte Prata - realme,realme,realme 11,Capa com Suporte,Prata,Novo,17.9,,294,5.0,26,Importados BR,Vendedor,SC,Joinville,True,12,False,197,2025-10-24
MLB-0004,Mercado Livre,Case realme 11 Anti-Risco Antichoque Silicone com MagSafe Marrom,realme,realme 11,Silicone com MagSafe,Marrom,Novo,9.9,,291,4.7,28,Acessórios Prime,Vendedor,SP,Guarulhos,True,,,159,2025-08-27
MLB-0051,Mercado Livre,Capa de Celular iPhone 16 Pro Max Geométrica Transparente TPU,Apple,iPhone 16 Pro Max,TPU,Transparente,Novo,24.9,36.9,290,4.9,23,Digital Case BR,Loja Oficial,ES,Serra,True,9,True,275,2026-03-15
MLB-0014,Mercado Livre,Capa Protetora Galaxy M15 Floral Geométrica Couro Sintético Azul,Samsung,Galaxy M15,Couro Sintético,Azul,Novo,64.9,108.5,288,4.6,7,TecnoCases,Vendedor,SP,São Paulo,False,6,False,0,2025-08-10
MLB-0419,Mercado Livre,Case realme Note 50 Com Cordão Ultra Fino TPU com Cordão,realme,realme Note 50,TPU com Cordão,Vermelho,Novo,27.0,,287,4.4,16,Case Store Brasil,Vendedor,MG,Contagem,False,6,False,0,2026-06-30
MLB-0457,Mercado Livre,Case iPhone 15 Ultra Fino Antichoque TPU Roxo - Apple,Apple,iPhone 15,TPU,Roxo,Novo,20.4,,284,4.7,7,Importados BR,Vendedor,CE,Juazeiro do Norte,False,12,True,48,2026-03-30
MLB-0260,Mercado Livre,Capa de Celular Galaxy A15 Fosca Texturizada Silicone - Samsung,Samsung,Galaxy A15,Silicone,Dourado,Novo,16.2,22.3,282,4.8,28,CelShop Brasil,Vendedor,PR,Maringá,True,9,False,266,2026-01-27
MLB-0490,Mercado Livre,Capinha iPhone 13 Floral Geométrica TPU com Cordão Vermelho - Apple,Apple,iPhone 13,TPU com Cordão,Vermelho,Novo,29.4,35.9,280,4.3,14,Digital Case BR,Vendedor,DF,Ceilândia,False,6,False,243,2026-02-13
MLB-0082,Mercado Livre,Capinha iPhone 16 Camuflada Couro com MagSafe Rosa - Apple,Apple,iPhone 16,Couro com MagSafe,Rosa,Usado,64.9,,275,5.0,6,CelShop Brasil,Vendedor,PR,Curitiba,True,,,175,2026-06-29
MLB-0019,Mercado Livre,Capa de Celular Moto G24 TPU Texturizada TPU Roxo - Motorola,Motorola,Moto G24,TPU,Roxo,Novo,15.6,22.6,274,4.2,25,Capinha Express,MercadoLíder,MG,Uberlândia,False,12,True,35,2026-06-17
MLB-0408,Mercado Livre,Case Poco X6 Fosca Silicone com MagSafe - Xiaomi,Xiaomi,Poco X6,Silicone com MagSafe,Laranja,Novo,67.1,,273,3.8,24,Prime Cases,Vendedor,MG,Uberlândia,True,3,True,185,2026-08-08
